timestamp_0,timestamp_1,timestamp_2,timestamp_3,Conductivity,Temp,Turbidity,Level
14956763,14956751,14956755,14956768,318.37,21.22,33.42,0.722
14956839,14956819,14956848,14956862,320.64,21.61,34.26,0.721
14956854,14956906,14956863,14956876,322.55,21.96,32.15,0.718
14956940,14956973,14956953,14956914,324.07,21.99,31.66,0.718
14956980,14957026,14956996,14956974,324.9,21.93,35.57,0.715
14957065,14957042,14957068,14957075,324.7,21.59,31.85,0.713
14957072,14957089,14957107,14957118,324.74,21.27,31.5,0.711
14957171,14957181,14957177,14957164,324.93,21.09,31.12,0.7090000000000001
14957185,14957228,14957224,14957243,326.98,20.93,30.71,0.7070000000000001
14957269,14957283,14957270,14957286,328.52,20.8,30.45,0.7040000000000001
14957320,14957320,14957308,14957324,330.64,20.66,29.5,0.703
14957390,14957392,14957377,14957388,332.64,20.52,29.17,0.701
14957412,14957420,14957420,14957439,334.73,20.37,28.94,0.701
14957480,14957486,14957503,14957523,337.01,20.23,28.89,0.6990000000000001
14957526,14957535,14957530,14957505,340.06,20.34,28.61,0.6990000000000001
14957580,14957613,14957568,14957629,344.13,20.72,28.49,0.698
14957669,14957610,14957633,14957682,347.99,21.03,27.48,0.6970000000000001
14957698,14957747,14957726,14957725,350.66,21.31,27.74,0.695
14957725,14957732,14957770,14957745,352.63,21.58,27.34,0.696
14957801,14957792,14957834,14957811,354.75,21.63,26.02,0.691
14957831,14957860,14957815,14957855,356.26,21.54,25.65,0.6890000000000001
14957900,14957931,14957936,14957928,357.26,21.24,26.05,0.69
14957953,14957929,14957952,14957957,358.01,20.98,25.83,0.687
14958063,14958068,14958053,14958075,357.97,20.78,25.29,0.688
14958073,14958075,14958068,14958060,358.06,20.6,24.95,0.687
14958157,14958149,14958127,14958127,358.48,20.42,24.48,0.6829999999999999
14958172,14958169,14958182,14958169,359.44,20.26,23.75,0.6829999999999999
14958244,14958263,14958253,14958230,360.85,20.25,24.06,0.6829999999999999
14958304,14958295,14958277,14958309,362.24,20.19,23.95,0.6809999999999999
14958346,14958374,14958374,14958392,364.45,20.1,23.98,0.68
14958376,14958345,14958400,14958378,367.01,20.17,23.24,0.6779999999999999
14958469,14958494,14958458,14958480,370.16,20.36,22.95,0.6809999999999999
14958503,14958493,14958500,14958534,374.51,20.77,23.91,0.679
14958597,14958584,14958612,14958554,378.04,21.13,22.13,0.679
14958596,14958611,14958605,14958600,380.24,21.4,22.27,0.6779999999999999
14958679,14958694,14958689,14958689,382.01,21.46,21.43,0.675
14958694,14958713,14958731,14958719,383.04,21.38,20.79,0.674
14958788,14958776,14958775,14958809,384.01,21.16,20.77,0.672
14958820,14958828,14958798,14958824,384.7,20.95,20.38,0.6729999999999999
14958881,14958899,14958946,14958912,385.46,20.82,20.81,0.6709999999999999
14958932,14958936,14958959,14958941,386.02,20.73,28.04,0.6709999999999999
14958999,14959011,14959042,14958996,386.46,20.61,20.31,0.669
14959056,14959017,14959061,14959032,386.81,20.49,20.73,0.6679999999999999
14959105,14959151,14959131,14959115,387.43,20.43,19.74,0.667
14959140,14959158,14959122,14959165,388.45,20.33,20.03,0.6679999999999999
14959234,14959231,14959223,14959221,389.79,20.24,20.39,0.669
14959251,14959270,14959262,14959264,391.86,20.35,19.86,0.6679999999999999
14959298,14959344,14959307,14959360,393.44,20.64,19.28,0.6659999999999999
14959348,14959344,14959367,14959358,395.46,20.91,19.45,0.6659999999999999
14959386,14959435,14959453,14959452,399.11,21.18,18.29,0.665
14959478,14959498,14959510,14959476,402.25,21.57,18.93,0.664
14959549,14959547,14959533,14959556,405.43,21.59,18.18,0.662
14959587,14959577,14959577,14959646,406.9,21.47,18.34,0.665
14959686,14959668,14959641,14959644,407.02,21.24,18.2,0.6609999999999999
14959700,14959726,14959694,14959700,408.24,21.04,17.47,0.6609999999999999
14959768,14959716,14959753,14959765,409.45,20.9,17.63,0.662
14959798,14959818,14959802,14959771,409.96,20.76,16.95,0.6609999999999999
14959859,14959861,14959847,14959824,410.24,20.62,18.24,0.6629999999999999
14959907,14959943,14959907,14959925,412.1,20.54,17.51,0.6629999999999999
14959962,14959991,14960011,14960012,412.62,20.36,17.11,0.662
14960015,14960040,14960014,14960012,413.04,20.2,17.3,0.6609999999999999
14960091,14960067,14960103,14960117,413.9,19.96,16.97,0.657
14960121,14960127,14960107,14960128,416.69,20.16,16.37,0.657
14960188,14960185,14960185,14960187,418.69,20.43,16.34,0.6579999999999999
14960234,14960222,14960205,14960247,421.51,20.73,15.51,0.657
14960323,14960287,14960309,14960317,422.93,21.07,15.83,0.6579999999999999
14960350,14960313,14960311,14960351,424.66,21.42,16.31,0.6579999999999999
14960422,14960402,14960390,14960414,425.49,21.52,16.43,0.655
14960433,14960435,14960395,14960421,426.55,21.35,15.48,0.655
14960509,14960530,14960507,14960526,426.9,21.15,15.95,0.655
14960564,14960551,14960549,14960540,427.76,21.01,15.62,0.654
14960607,14960581,14960618,14960587,428.34,20.88,15.55,0.654
14960688,14960670,14960669,14960644,429.86,20.8,15.56,0.6559999999999999
14960737,14960741,14960724,14960719,430.99,20.75,15.88,0.665
14960751,14960752,14960782,14960814,433.07,20.66,14.77,0.6659999999999999
14960798,14960874,14960823,14960851,433.5,20.56,15.18,0.67
14960866,14960864,14960897,14960820,434.34,20.52,15.73,0.67
14960975,14960966,14960924,14960918,436.71,20.46,17.77,0.669
14960989,14960977,14960981,14960981,438.14,20.46,16.25,0.669
14961116,14961038,14961083,14961091,437.13,20.74,15.01,0.669
14961079,14961078,14961099,14961091,429.59,21.07,16.18,0.6679999999999999
14961175,14961130,14961196,14961192,421.81,21.28,15.49,0.665
14961219,14961197,14961189,14961236,416.96,21.43,14.49,0.667
14961278,14961285,14961272,14961260,414.67,21.51,15.06,0.665
14961349,14961319,14961330,14961285,413.41,21.49,14.45,0.6659999999999999
14961384,14961405,14961401,14961365,412.8,21.33,14.68,0.662
14961382,14961438,14961427,14961385,412.99,21.16,13.92,0.6609999999999999
14961486,14961474,14961478,14961461,413.23,21.02,13.42,0.6559999999999999
14961554,14961516,14961541,14961473,413.99,20.94,14.18,0.655
14961615,14961600,14961597,14961639,414.97,20.85,16.18,0.657
14961662,14961627,14961634,14961648,416.37,20.77,13.65,0.659
14961712,14961711,14961695,14961721,417.67,20.66,13.87,0.659
14961740,14961740,14961737,14961739,418.94,20.55,13.81,0.6579999999999999
14961831,14961776,14961836,14961817,421.11,20.48,14.88,0.659
14961848,14961840,14961881,14961839,422.96,20.49,14.73,0.6579999999999999
14961901,14961908,14961946,14961935,426.45,20.87,13.28,0.6559999999999999
14961940,14961957,14961958,14961965,429.86,21.12,13.74,0.6559999999999999
14961996,14962033,14962034,14962036,432.37,21.32,12.81,0.654
14962085,14962084,14962070,14962072,433.8,21.5,12.87,0.654
14962168,14962112,14962156,14962168,434.84,21.57,13.02,0.65
14962179,14962158,14962204,14962206,435.56,21.46,12.7,0.65
14962240,14962218,14962235,14962253,436.02,21.24,13.36,0.648
14962283,14962282,14962278,14962286,436.24,21.02,12.55,0.648
14962336,14962382,14962366,14962345,437.76,20.91,12.9,0.647
14962368,14962369,14962394,14962390,439.3,20.74,13.24,0.6459999999999999
14962431,14962493,14962439,14962473,440.1,20.67,15.58,0.648
14962471,14962543,14962507,14962491,443.0,20.53,14.1,0.6459999999999999
14962555,14962565,14962580,14962593,444.15,20.33,13.95,0.6459999999999999
14962611,14962595,14962619,14962645,446.91,20.29,12.8,0.645
14962707,14962669,14962683,14962694,449.39,20.17,13.26,0.6459999999999999
14962712,14962755,14962697,14962724,451.69,20.06,12.53,0.644
14962792,14962821,14962763,14962809,455.06,20.1,12.6,0.643
14962849,14962844,14962826,14962802,457.61,20.25,11.83,0.644
14962905,14962902,14962870,14962886,460.3,20.4,13.25,0.642
14962917,14962929,14962889,14962969,461.27,20.49,12.04,0.64
14962989,14963016,14963019,14963048,461.72,20.51,12.59,0.638
14963044,14963046,14963006,14963065,461.87,20.44,12.48,0.638
14963106,14963089,14963120,14963125,461.61,20.18,12.94,0.634
14963146,14963144,14963146,14963144,461.49,19.99,13.25,0.634
14963202,14963187,14963250,14963231,462.96,19.88,12.15,0.631
14963243,14963267,14963254,14963244,464.23,19.86,12.47,0.63
14963314,14963315,14963329,14963314,465.7,19.81,12.12,0.629
14963366,14963371,14963390,14963361,468.44,19.89,12.19,0.631
14963437,14963404,14963457,14963473,470.61,19.86,12.93,0.627
14963438,14963487,14963466,14963474,473.04,19.79,12.8,0.63
14963514,14963550,14963523,14963568,474.8,19.65,12.91,0.627
14963566,14963585,14963538,14963558,476.86,19.64,12.66,0.628
14963687,14963664,14963675,14963637,479.0,19.89,12.3,0.624
14963673,14963688,14963680,14963694,480.89,20.03,12.29,0.624
14963783,14963792,14963747,14963741,482.95,20.18,11.65,0.624
14963814,14963771,14963818,14963788,484.7,20.19,12.92,0.624
14963864,14963842,14963904,14963899,485.89,20.3,11.79,0.625
14963881,14963928,14963932,14963952,487.73,20.27,11.82,0.625
14963963,14963989,14963960,14963983,489.0,20.13,12.47,0.624
14964016,14964014,14964030,14964038,489.89,20.0,11.89,0.623
14964083,14964098,14964076,14964086,491.97,19.92,11.92,0.623
14964112,14964095,14964090,14964128,494.1,19.89,10.52,0.622
14964192,14964219,14964177,14964200,495.01,19.74,11.28,0.621
14964193,14964229,14964232,14964215,496.44,19.65,11.5,0.622
14964299,14964324,14964273,14964279,497.67,19.67,11.86,0.62
14964332,14964334,14964365,14964368,498.33,19.5,11.49,0.622
14964424,14964420,14964399,14964457,500.63,19.36,12.31,0.621
14964464,14964413,14964437,14964443,502.06,19.42,12.52,0.621
14964487,14964538,14964536,14964513,504.42,19.7,11.18,0.62
14964580,14964551,14964522,14964563,505.65,19.83,11.07,0.622
14964628,14964631,14964605,14964644,506.83,20.01,10.99,0.62
14964635,14964664,14964622,14964677,508.21,20.18,10.4,0.62
14964729,14964746,14964729,14964726,509.1,20.28,10.01,0.618
14964757,14964792,14964735,14964775,509.94,20.22,10.19,0.618
14964861,14964834,14964839,14964869,510.27,19.87,9.79,0.618
14964851,14964881,14964888,14964873,511.34,19.55,9.78,0.617
14964964,14964937,14964978,14964964,510.89,19.32,10.15,0.617
14964990,14965015,14964984,14964966,511.9,19.19,9.91,0.614
14965066,14965055,14965076,14965074,513.43,19.07,10.68,0.614
14965084,14965112,14965136,14965109,514.42,18.92,11.01,0.613
14965171,14965170,14965149,14965160,514.43,18.73,10.65,0.613
14965194,14965183,14965176,14965201,515.18,18.56,13.63,0.613
14965333,14965261,14965256,14965266,516.65,18.41,11.8,0.614
14965302,14965295,14965331,14965339,518.66,18.49,10.45,0.614
14965371,14965357,14965370,14965368,520.21,18.86,14.0,0.613
14965456,14965452,14965450,14965397,522.44,19.24,13.24,0.612
14965504,14965506,14965464,14965516,523.42,19.5,9.55,0.613
14965520,14965508,14965516,14965490,523.77,19.75,9.89,0.613
14965612,14965586,14965608,14965555,524.09,19.83,11.33,0.613
14965637,14965596,14965635,14965616,524.19,19.8,10.36,0.614
14965715,14965725,14965707,14965712,524.07,19.57,10.5,0.615
14965732,14965688,14965746,14965714,524.07,19.29,10.28,0.616
14965799,14965805,14965794,14965816,523.13,19.11,10.25,0.62
14965828,14965853,14965882,14965867,524.94,19.02,11.14,0.62
14965931,14965923,14965934,14965911,524.55,18.9,10.37,0.619
14965964,14965985,14965964,14965953,525.31,18.78,10.88,0.617
14966022,14966030,14966016,14965983,526.29,18.65,11.34,0.617
14966080,14966107,14966076,14966060,526.3,18.53,10.4,0.617
14966161,14966131,14966093,14966145,528.29,18.43,11.91,0.615
14966145,14966204,14966159,14966175,529.98,18.53,11.1,0.616
14966233,14966242,14966271,14966222,532.56,18.89,12.63,0.615
14966288,14966311,14966302,14966261,534.45,19.17,9.15,0.613
14966324,14966314,14966383,14966332,536.17,19.42,13.73,0.613
14966405,14966366,14966414,14966407,536.9,19.68,11.16,0.611
14966437,14966481,14966473,14966473,536.97,19.74,10.5,0.611
14966491,14966483,14966497,14966547,536.73,19.7,11.33,0.61
14966598,14966573,14966563,14966562,536.11,19.42,9.24,0.611
14966609,14966622,14966603,14966566,535.89,19.1,15.42,0.61
14966713,14966664,14966700,14966700,536.14,18.97,14.55,0.609
14966705,14966711,14966686,14966744,536.67,18.85,15.08,0.61
14966781,14966817,14966780,14966784,537.11,18.76,15.05,0.608
14966846,14966843,14966823,14966853,538.78,18.69,14.61,0.607
14966890,14966843,14966897,14966859,539.87,18.67,16.51,0.607
14966901,14966917,14966888,14966915,541.91,18.6,8.98,0.608
14967018,14967018,14966994,14966995,543.65,18.6,15.51,0.606
14967036,14967106,14967082,14967045,545.7,18.7,12.09,0.608
14967097,14967099,14967084,14967110,548.4,18.95,14.72,0.607
14967150,14967157,14967124,14967104,551.08,19.28,11.3,0.605
14967215,14967231,14967217,14967206,552.69,19.52,15.07,0.607
14967254,14967259,14967236,14967290,553.99,19.75,8.28,0.607
14967331,14967329,14967311,14967384,554.84,19.9,15.91,0.607
14967350,14967386,14967339,14967374,555.32,19.83,13.85,0.607
14967417,14967437,14967416,14967428,555.55,19.5,14.94,0.604
14967489,14967454,14967456,14967458,555.31,19.19,10.19,0.605
14967540,14967527,14967524,14967523,555.34,18.96,11.34,0.605
14967584,14967625,14967591,14967558,555.15,18.79,11.92,0.604
14967668,14967647,14967610,14967635,555.76,18.64,15.84,0.604
14967689,14967682,14967681,14967675,555.76,18.5,12.05,0.602
14967759,14967755,14967766,14967759,555.61,18.42,11.59,0.603
14967782,14967777,14967752,14967757,555.9,18.25,8.35,0.603
14967873,14967875,14967853,14967865,555.45,18.12,13.47,0.603
14967943,14967885,14967897,14967893,556.87,18.15,16.53,0.601
14967948,14967982,14967994,14967991,558.84,18.48,11.32,0.603
14968014,14968013,14967980,14968025,560.25,18.69,14.65,0.602
14968095,14968089,14968081,14968083,562.53,18.96,12.18,0.602
14968132,14968102,14968146,14968131,563.69,19.33,14.5,0.602
14968130,14968197,14968215,14968190,564.27,19.42,9.86,0.603
14968254,14968230,14968197,14968203,563.96,19.37,8.36,0.599
14968306,14968257,14968297,14968341,563.58,18.95,14.2,0.6
14968336,14968362,14968309,14968323,562.95,18.65,15.2,0.602
14968380,14968433,14968384,14968382,562.33,18.34,8.37,0.601
14968404,14968448,14968425,14968430,561.53,18.14,10.52,0.598
14968531,14968480,14968526,14968526,561.68,17.93,11.84,0.599
14968553,14968550,14968544,14968531,561.5,17.81,11.97,0.597
14968572,14968605,14968600,14968612,562.37,17.63,11.63,0.596
14968656,14968625,14968624,14968656,563.23,17.44,11.97,0.596
14968712,14968715,14968701,14968724,565.07,17.23,15.32,0.596
14968755,14968786,14968764,14968774,566.29,17.29,11.82,0.599
14968853,14968814,14968808,14968849,568.9,17.62,15.18,0.6
14968880,14968898,14968873,14968873,570.1,17.85,16.4,0.599
14968952,14968945,14968948,14968921,571.69,18.13,11.25,0.601
14968969,14969008,14968992,14968997,573.26,18.45,11.81,0.601
14969066,14969092,14969037,14969030,574.09,18.57,14.83,0.603
14969060,14969094,14969117,14969064,574.95,18.52,11.29,0.603
14969131,14969186,14969128,14969128,574.81,18.09,10.91,0.601
14969189,14969187,14969174,14969179,574.32,17.69,11.3,0.6
14969251,14969267,14969242,14969285,573.85,17.44,12.37,0.6
14969323,14969334,14969312,14969305,574.21,17.3,14.4,0.601
14969389,14969392,14969347,14969369,574.95,17.12,11.72,0.6
14969386,14969423,14969409,14969413,575.22,17.04,14.6,0.601
14969481,14969464,14969490,14969486,575.36,16.9,10.94,0.597
14969508,14969533,14969510,14969520,576.66,16.75,11.58,0.597
14969559,14969606,14969575,14969568,577.9,16.55,11.46,0.597
14969626,14969623,14969635,14969641,579.75,16.64,11.92,0.596
14969707,14969680,14969665,14969692,583.29,17.09,10.96,0.599
14969695,14969724,14969751,14969710,585.13,17.43,11.92,0.599
14969794,14969822,14969780,14969774,586.39,17.74,11.3,0.6
14969854,14969838,14969858,14969845,587.97,18.1,11.03,0.599
14969924,14969899,14969914,14969947,588.95,18.21,10.67,0.601
14969951,14969984,14969913,14969966,588.92,18.11,7.03,0.602
14970028,14970000,14970066,14969999,588.7,17.75,9.82,0.602
14970042,14970094,14970063,14970040,588.49,17.42,7.47,0.602
14970143,14970143,14970117,14970162,588.17,17.21,10.66,0.6
14970210,14970166,14970171,14970180,588.91,17.09,7.61,0.598
14970239,14970225,14970243,14970223,589.11,16.94,12.32,0.596
14970323,14970276,14970290,14970279,588.64,16.8,8.26,0.595
14970340,14970361,14970353,14970357,590.36,16.8,10.95,0.595
14970372,14970395,14970387,14970330,592.47,16.8,7.52,0.594
14970448,14970439,14970433,14970435,593.31,16.77,10.99,0.595
14970495,14970519,14970490,14970490,595.55,16.78,10.23,0.595
14970590,14970554,14970565,14970540,597.62,17.1,10.8,0.594
14970612,14970613,14970579,14970599,598.83,17.49,10.2,0.594
14970665,14970664,14970651,14970686,600.08,17.86,14.16,0.594
14970713,14970708,14970648,14970699,600.91,18.1,6.44,0.5920000000000001
14970807,14970757,14970772,14970811,600.96,18.24,15.69,0.593
14970818,14970815,14970780,14970801,601.72,18.22,9.74,0.593
14970891,14970909,14970907,14970851,601.53,18.01,10.03,0.594
14970950,14970931,14970898,14970888,601.16,17.82,7.89,0.593
14970993,14971000,14970983,14971036,601.67,17.7,10.14,0.595
14971062,14971031,14971028,14971007,602.49,17.66,15.22,0.595
14971085,14971105,14971113,14971146,603.58,17.66,9.96,0.595
14971146,14971143,14971130,14971144,604.49,17.59,10.6,0.595
14971220,14971216,14971206,14971177,605.88,17.58,15.02,0.595
14971222,14971258,14971226,14971229,607.46,17.59,11.12,0.594
14971299,14971303,14971326,14971316,610.01,17.61,14.33,0.593
14971337,14971347,14971353,14971351,612.24,17.62,14.09,0.593
14971411,14971440,14971424,14971425,614.42,17.74,11.54,0.594
14971462,14971455,14971440,14971447,615.88,17.87,11.11,0.597
14971517,14971522,14971548,14971546,617.45,18.01,10.74,0.593
14971587,14971539,14971575,14971572,618.86,18.11,11.53,0.594
14971616,14971677,14971645,14971622,619.93,18.19,10.91,0.593
14971622,14971698,14971699,14971663,620.18,18.19,11.22,0.5920000000000001
14971760,14971758,14971735,14971741,619.74,18.13,10.52,0.589
14971782,14971795,14971769,14971782,619.82,18.13,10.44,0.589
14971888,14971836,14971840,14971852,619.88,18.15,7.24,0.585
14971918,14971892,14971903,14971911,619.58,18.16,9.74,0.588
14971991,14971973,14971991,14971953,619.09,18.17,9.67,0.603
14972007,14972025,14972028,14971996,618.65,18.19,9.79,0.609
14972105,14972084,14972092,14972059,618.45,18.21,12.54,0.615
14972102,14972074,14972138,14972107,618.43,18.2,7.98,0.612
14972199,14972162,14972188,14972192,619.62,18.18,10.34,0.609
14972226,14972266,14972222,14972219,621.82,18.22,7.99,0.607
14972301,14972283,14972262,14972274,624.36,18.37,10.94,0.603
14972345,14972320,14972316,14972340,628.92,18.65,10.48,0.601
14972384,14972362,14972428,14972404,632.35,18.87,10.76,0.597
14972405,14972430,14972453,14972507,634.35,19.23,7.34,0.597
14972542,14972526,14972506,14972500,634.65,19.3,14.14,0.595
14972529,14972572,14972552,14972572,634.88,19.27,11.14,0.597
14972603,14972624,14972572,14972611,633.93,19.02,13.8,0.5920000000000001
14972640,14972648,14972642,14972646,632.94,18.75,13.77,0.5920000000000001
14972715,14972731,14972733,14972757,631.77,18.55,10.53,0.5920000000000001
14972766,14972749,14972732,14972794,630.96,18.41,10.47,0.59
14972827,14972771,14972837,14972805,630.12,18.31,10.12,0.589
14972871,14972895,14972866,14972854,630.24,18.22,13.71,0.588
14972948,14972949,14972917,14972944,630.14,18.14,11.69,0.584
14972956,14972990,14972969,14972973,629.78,17.98,172.73,0.581
14973020,14973035,14973017,14973062,630.07,17.91,10.98,0.584
14973094,14973086,14973115,14973076,630.78,18.1,11.24,0.584
14973166,14973135,14973164,14973133,631.66,18.36,11.26,0.585
14973191,14973165,14973208,14973193,631.8,18.51,11.01,0.585
14973257,14973260,14973264,14973232,632.42,18.75,10.02,0.586
14973300,14973295,14973302,14973323,633.38,19.06,8.09,0.586
14973374,14973387,14973367,14973367,634.39,19.11,7.15,0.5870000000000001
14973433,14973395,14973414,14973408,634.62,19.02,10.24,0.588
14973487,14973498,14973491,14973491,633.99,18.7,10.46,0.585
14973493,14973533,14973512,14973515,634.15,18.47,9.6,0.584
14973582,14973617,14973565,14973592,633.48,18.24,9.53,0.585
14973653,14973631,14973615,14973664,633.88,18.12,7.91,0.585
14973706,14973669,14973695,14973691,634.0,18.0,11.46,0.585
14973741,14973747,14973728,14973724,634.37,17.91,9.64,0.583
14973790,14973827,14973839,14973844,634.82,17.8,14.38,0.5820000000000001
14973828,14973846,14973871,14973821,635.18,17.68,15.97,0.5820000000000001
14973917,14973895,14973917,14973889,638.15,17.48,10.08,0.5820000000000001
14973953,14973954,14973940,14973919,639.96,17.55,13.09,0.581
14974038,14974020,14974016,14974013,643.72,18.0,10.48,0.581
14974044,14974031,14974059,14974055,646.3,18.32,9.58,0.5820000000000001
14974147,14974121,14974142,14974124,647.75,18.57,9.9,0.583
14974172,14974156,14974137,14974121,649.05,18.71,9.89,0.585
14974226,14974289,14974204,14974235,649.18,18.78,10.03,0.586
14974280,14974250,14974281,14974303,649.42,18.75,9.84,0.588
14974353,14974321,14974361,14974332,649.67,18.54,9.36,0.5870000000000001
14974357,14974412,14974384,14974412,650.29,18.36,10.17,0.589
14974441,14974460,14974423,14974445,651.67,18.22,9.18,0.591
14974496,14974465,14974475,14974476,653.42,18.24,9.85,0.588
14974562,14974542,14974551,14974561,655.2,18.26,9.31,0.588
14974570,14974606,14974614,14974566,656.53,18.23,9.71,0.59
14974643,14974695,14974665,14974648,657.26,18.09,9.21,0.59
14974715,14974702,14974693,14974718,657.56,17.92,9.05,0.5870000000000001
14974739,14974756,14974771,14974772,658.09,17.88,9.4,0.5870000000000001
14974795,14974816,14974799,14974825,658.84,17.92,11.08,0.588
14974906,14974853,14974912,14974897,660.14,18.31,9.72,0.586
14974896,14974908,14974928,14974915,652.41,18.56,22.27,0.583
14974990,14975007,14975004,14975033,649.38,18.89,15.51,0.585
14975008,14975006,14975046,14975001,650.49,19.18,15.34,0.584
14975113,14975109,14975097,14975100,650.98,19.32,10.23,0.584
14975154,14975127,14975148,14975137,651.48,19.22,8.16,0.5820000000000001
14975183,14975213,14975182,14975199,651.39,18.94,13.75,0.584
14975230,14975225,14975250,14975256,651.55,18.71,8.26,0.583
14975346,14975328,14975302,14975271,652.38,18.54,13.77,0.583
14975412,14975374,14975304,14975333,652.66,18.39,10.57,0.581
14975390,14975419,14975409,14975414,653.94,18.29,10.45,0.581
14975440,14975489,14975488,14975460,655.32,18.23,6.63,0.581
14975503,14975538,14975534,14975578,656.7,18.17,9.75,0.58
14975566,14975582,14975523,14975555,657.87,18.14,7.06,0.58
14975643,14975630,14975616,14975647,658.79,18.11,9.69,0.579
14975688,14975672,14975701,14975657,659.3,18.15,7.78,0.578
14975766,14975761,14975725,14975747,660.4,18.42,12.34,0.578
14975800,14975779,14975755,14975793,662.16,18.77,8.54,0.5760000000000001
14975831,14975812,14975858,14975849,663.31,19.07,12.24,0.578
14975917,14975881,14975919,14975849,665.18,19.13,10.77,0.5760000000000001
14975940,14975958,14975966,14975976,665.92,19.16,10.43,0.5770000000000001
14975990,14975997,14976009,14976012,666.99,19.18,15.03,0.575
14976049,14976051,14976040,14976085,667.43,19.05,9.33,0.5770000000000001
14976091,14976122,14976129,14976059,667.95,18.84,6.25,0.5770000000000001
14976165,14976163,14976174,14976186,669.02,18.68,9.92,0.578
14976218,14976240,14976222,14976205,670.44,18.55,7.26,0.578
14976299,14976249,14976306,14976323,672.46,18.52,12.34,0.578
14976303,14976271,14976297,14976313,674.61,18.45,6.74,0.579
14976424,14976364,14976375,14976424,676.36,18.35,10.31,0.58
14976469,14976445,14976482,14976446,677.89,18.23,7.01,0.5820000000000001
14976491,14976507,14976502,14976502,678.3,18.12,11.62,0.58
14976560,14976494,14976567,14976514,678.41,18.19,10.35,0.5820000000000001
14976596,14976634,14976618,14976635,678.88,18.56,8.4,0.5820000000000001
14976664,14976671,14976662,14976664,679.67,18.92,9.88,0.584
14976727,14976682,14976718,14976713,681.02,19.23,12.8,0.583
14976739,14976744,14976785,14976752,684.08,19.59,7.04,0.584
14976789,14976782,14976817,14976793,686.37,19.75,12.6,0.583
14976822,14976881,14976864,14976855,687.32,19.62,9.16,0.583
14976907,14976938,14976974,14976962,687.81,19.32,7.96,0.584
14976972,14976991,14976953,14976999,688.71,19.09,12.79,0.5820000000000001
14977030,14977076,14977091,14977040,688.94,18.91,7.45,0.583
14977068,14977115,14977065,14977082,689.41,18.77,11.79,0.585
14977131,14977174,14977166,14977115,690.05,18.69,7.86,0.581
14977179,14977198,14977202,14977171,690.75,18.56,14.14,0.5820000000000001
14977268,14977238,14977248,14977268,691.0,18.45,9.05,0.583
14977285,14977279,14977244,14977278,691.46,18.37,7.97,0.5820000000000001
14977347,14977352,14977353,14977391,691.01,18.22,9.46,0.581
14977389,14977415,14977411,14977448,691.43,18.28,8.61,0.5820000000000001
14977438,14977467,14977471,14977501,691.82,18.6,6.66,0.581
14977493,14977521,14977512,14977533,692.46,18.96,13.74,0.58
14977585,14977551,14977595,14977577,694.18,19.3,11.67,0.581
14977611,14977629,14977596,14977600,695.69,19.57,8.93,0.579
14977704,14977676,14977694,14977677,696.84,19.63,9.85,0.578
14977733,14977730,14977733,14977731,697.24,19.54,6.73,0.5770000000000001
14977771,14977787,14977781,14977766,696.93,19.3,7.99,0.5760000000000001
14977836,14977822,14977846,14977860,696.51,19.07,7.12,0.573
14977932,14977915,14977889,14977902,696.78,18.87,12.53,0.573
14977977,14977935,14977965,14977919,697.97,18.71,11.17,0.5720000000000001
14978003,14977989,14978004,14978021,699.3,18.59,9.37,0.5710000000000001
14978062,14978075,14978056,14978055,699.68,18.47,6.21,0.5720000000000001
14978141,14978116,14978161,14978105,700.44,18.35,7.87,0.57
14978196,14978164,14978161,14978166,701.98,18.23,6.47,0.57
14978219,14978254,14978221,14978217,702.2,18.08,10.83,0.5670000000000001
14978271,14978259,14978300,14978321,703.5,18.12,11.62,0.569
14978329,14978354,14978330,14978346,705.84,18.49,5.52,0.5710000000000001
14978385,14978371,14978380,14978365,707.41,18.82,15.25,0.569
14978470,14978503,14978498,14978495,711.05,19.42,15.21,0.569
14978593,14978620,14978574,14978558,712.97,19.34,8.47,0.568
14978707,14978691,14978671,14978658,712.22,18.7,6.95,0.568
14978819,14978811,14978824,14978809,712.61,18.22,8.21,0.57
14978884,14978931,14978954,14978915,716.36,18.02,9.66,0.569
14979018,14979021,14979045,14979007,718.79,17.82,12.01,0.5670000000000001
14979143,14979145,14979143,14979127,718.64,17.79,12.32,0.5660000000000001
14979228,14979235,14979245,14979227,716.72,18.62,14.32,0.565
14979348,14979374,14979326,14979313,714.14,19.18,14.68,0.564
14979501,14979489,14979450,14979476,714.16,19.26,8.58,0.5670000000000001
14979578,14979567,14979552,14979550,712.73,18.67,8.9,0.5670000000000001
14979663,14979695,14979677,14979662,712.96,18.36,9.73,0.5670000000000001
14979746,14979811,14979814,14979776,713.4,18.1,8.94,0.568
14979891,14979877,14979883,14979881,714.88,17.88,14.07,0.568
14980016,14979993,14980000,14979982,711.96,17.83,10.85,0.5670000000000001
14980110,14980089,14980096,14980079,709.09,18.57,12.03,0.5660000000000001
14980213,14980225,14980185,14980199,706.6,19.12,8.18,0.5670000000000001
14980334,14980333,14980319,14980297,708.06,19.14,7.56,0.563
14980428,14980448,14980451,14980423,707.76,18.3,8.06,0.562
14980504,14980541,14980547,14980531,707.64,17.92,9.39,0.563
14980670,14980646,14980589,14980603,708.28,17.71,8.53,0.56
