timestamp_0,timestamp_1,timestamp_2,timestamp_3,co,humidity,smoke,temp
15945237052,15945237085,15945237147,15945237066,0.0048373491146564895,49.8,0.020032820812921674,22.2
15945237114,15945237108,15945237148,15945237111,0.004845573606201511,49.8,0.0200591347672057,22.2
15945237149,15945237152,15945237153,15945237161,0.004846998619259306,49.7,0.02006369301125315,22.1
15945237192,15945237177,15945237190,15945237184,0.004831891373762839,49.7,0.02001535336198839,22.1
15945237232,15945237226,15945237221,15945237218,0.004858000210181651,49.8,0.020098873979139658,22.1
15945237248,15945237228,15945237245,15945237245,0.004851068808131302,49.8,0.020076710803950862,22.2
15945237293,15945237280,15945237327,15945237300,0.004844203387105208,49.7,0.020054751507385688,22.1
15945237349,15945237316,15945237337,15945237322,0.004883117455367167,49.7,0.020179126326616892,22.1
15945237385,15945237376,15945237372,15945237391,0.0048469245699355725,49.7,0.02006345615433765,22.1
15945237407,15945237423,15945237430,15945237414,0.004857925646693745,49.8,0.020098635600459408,22.1
15945237438,15945237439,15945237477,15945237450,0.004862193281903551,49.7,0.020112277847243745,22.1
15945237493,15945237453,15945237499,15945237482,0.004844203387105208,49.7,0.020054751507385688,22.1
15945237535,15945237531,15945237540,15945237507,0.004851068808131312,49.7,0.020076710803950924,22.1
15945237568,15945237566,15945237554,15945237554,0.004841434754925555,49.6,0.020045893936615555,22.1
15945237573,15945237626,15945237556,15945237603,0.0048510490887035814,49.6,0.02007664774076937,22.1
15945237599,15945237654,15945237617,15945237643,0.004866225112667964,49.7,0.020125163803853124,22.1
15945237645,15945237688,15945237683,15945237678,0.004857925646693745,49.6,0.020098635600459408,22.1
15945237709,15945237720,15945237712,15945237706,0.00484418369970268,49.6,0.0200546885263529,22.1
15945237723,15945237749,15945237736,15945237739,0.004866265015119215,49.6,0.02012529132219001,22.1
15945237747,15945237814,15945237774,15945237772,0.004853848854952292,49.6,0.020085600874401355,22.1
15945237783,15945237834,15945237783,15945237796,0.004856551418289571,49.6,0.020094242057912992,22.1
