ts,co,humidity,smoke,temp
15945281339,0.004833257596748446,49.6,0.020019726366998402,22.0
15945281376,0.0048469245699355725,49.7,0.02006345615433765,22.0
15945281413,0.00484281393165715,49.6,0.020050306423721482,21.9
15945281450,0.004845573606201511,49.6,0.0200591347672057,21.9
15945281487,0.004848350038976729,49.6,0.02006801556807659,22.0
15945281524,0.0048401740563844275,49.6,0.020041860254331318,21.9
15945281561,0.004855202466921356,49.6,0.020089929053712544,21.9
15945281597,0.00483323796039098,49.5,0.02001966351695736,21.9
15945281634,0.004849785516571647,49.5,0.02007260668666393,21.9
15945281671,0.004822364508579502,49.5,0.019984851964917748,21.9
15945281708,0.004819649341504291,49.5,0.01997615652631847,21.9
15945281745,0.004846978918818638,49.5,0.020063629996772667,21.9
15945281782,0.004841434754925555,49.5,0.020045893936615555,21.9
15945281819,0.00483052559397585,49.5,0.02001098149467927,21.9
15945281855,0.0048469245699355725,49.5,0.02006345615433765,21.9
15945281892,0.00482505708863058,49.4,0.019993473968828092,21.9
15945281929,0.004840085547105209,49.4,0.020041577054495552,21.9
15945281966,0.004846978918818638,49.4,0.020063629996772667,21.9
15945282003,0.0048373491146564895,49.4,0.020032820812921674,21.9
15945282040,0.004859335071477756,49.4,0.02010314137587005,21.9
15945282077,0.0048510490887035814,49.4,0.02007664774076937,21.9
15945282113,0.004816926164417807,49.4,0.019967434316992067,21.9
15945282150,0.004838717108875968,49.4,0.020037198363999843,21.9
15945282187,0.004831891373762839,49.5,0.02001535336198839,21.9
15945282224,0.004838697447060515,49.5,0.020037135448620128,21.9
15945282261,0.0048346046203651075,49.4,0.020024037643655297,21.9
15945282298,0.004840065878907989,49.4,0.02004151412273946,21.9
15945282335,0.004852475949987029,49.5,0.020081210725439023,21.9
15945282371,0.004845573606201511,49.4,0.0200591347672057,21.9
15945282408,0.004864888079015703,49.4,0.020120890838531524,21.9
15945282445,0.004866225112667964,49.4,0.020125163803853124,21.9
15945282482,0.004840065878907989,49.5,0.02004151412273946,21.9
15945282519,0.004849677092524513,49.4,0.020072259922506896,21.9
15945282556,0.004859335071477756,49.4,0.02010314137587005,21.9
15945282592,0.0048469245699355725,49.4,0.02006345615433765,21.9
15945282629,0.0048593548295662896,49.4,0.020103204538186238,21.9
15945282666,0.004855202466921356,49.3,0.020089929053712544,21.8
15945282703,0.004840085547105209,49.3,0.020041577054495552,21.8
15945282740,0.004838736770783114,49.3,0.02003726127961487,21.8
15945282777,0.004840065878907989,49.3,0.02004151412273946,21.8
15945282814,0.004840085547105209,49.3,0.020041577054495552,21.8
15945282850,0.004851103490667585,49.3,0.020076821719354904,21.8
15945282887,0.004863436929456381,49.3,0.020116252873295937,21.8
15945282924,0.00484555391240784,49.4,0.020059071769776702,21.9
15945282961,0.004833237960391,49.4,0.020019663516957425,21.8
15945282998,0.004840065878907989,49.3,0.02004151412273946,21.8
15945283035,0.0048496968055517205,49.4,0.02007232296927236,21.8
15945283072,0.004863436929456381,49.4,0.020116252873295937,21.8
15945283108,0.004853848854952292,49.4,0.020085600874401355,21.8
15945283145,0.004826455231074852,49.4,0.019997950577864288,21.8
15945283182,0.004840085547105209,49.4,0.020041577054495552,21.8
15945283219,0.004830505970356267,49.5,0.020010918677336686,21.8
15945283256,0.004819615259729679,49.5,0.01997604737090473,21.8
15945283293,0.0048346046203651075,49.5,0.020024037643655297,21.8
15945283330,0.004848350038976729,49.7,0.02006801556807659,21.8
15945283366,0.0048469245699355725,50.3,0.02006345615433765,21.8
15945283403,0.004852421530358751,50.6,0.020081036701551203,21.8
15945283440,0.0048510490887035814,50.4,0.02007664774076937,21.8
15945283477,0.004853848854952292,50.1,0.020085600874401355,21.7
15945283514,0.0048469245699355725,50.0,0.02006345615433765,21.8
15945283551,0.004845573606201511,49.9,0.0200591347672057,21.8
15945283588,0.004855202466921356,49.9,0.020089929053712544,21.8
15945283624,0.004830559764309707,50.0,0.02001109087749941,21.8
15945283661,0.004853829122554538,50.0,0.020085537777957633,21.8
15945283698,0.00484555391240784,50.0,0.020059071769776702,21.8
15945283735,0.004859335071477756,50.1,0.02010314137587005,21.8
15945283772,0.004841434754925555,50.1,0.020045893936615555,21.8
15945283809,0.004857925646693745,50.4,0.02009863560045941,21.8
15945283845,0.004840065878907989,51.0,0.02004151412273946,21.8
15945283882,0.004874540855564311,51.4,0.02015173372328591,21.8
15945283919,0.004833237960391,52.0,0.020019663516957425,21.8
15945283955,0.004851068808131312,52.3,0.020076710803950924,21.8
15945283992,0.004838717108875968,52.5,0.020037198363999843,21.8
15945284029,0.0048469245699355725,52.5,0.02006345615433765,21.8
15945284066,0.004838717108875968,52.6,0.020037198363999843,21.8
15945284103,0.0048346046203651075,52.6,0.020024037643655297,21.8
15945284140,0.004838736770783114,52.6,0.02003726127961487,21.9
15945284177,0.004841518216767411,52.5,0.020046160969470532,21.9
15945284214,0.004856551418289571,52.5,0.020094242057912992,21.9
15945284250,0.004845573606201511,52.5,0.0200591347672057,21.9
15945284287,0.004846998619259306,52.5,0.02006369301125315,21.9
15945284324,0.004845573606201511,52.5,0.0200591347672057,21.9
15945284361,0.00487316123171092,52.5,0.02014732635232803,21.9
15945284398,0.004853829122554538,52.6,0.020085537777957633,21.9
15945284434,0.0048277855420396105,52.6,0.02000220972867772,21.9
15945284471,0.004838717108875968,52.6,0.020037198363999843,21.9
15945284508,0.00484418369970268,52.6,0.0200546885263529,21.9
15945284545,0.004825091214572853,52.6,0.019993583237672124,21.9
15945284582,0.004840085547105209,52.6,0.020041577054495552,21.9
15945284619,0.00487174720370655,52.5,0.020142808778969117,21.9
15945284655,0.004848350038976729,52.5,0.02006801556807659,21.9
15945284692,0.004853829122554538,52.6,0.020085537777957633,21.9
15945284729,0.004866225112667964,52.6,0.020125163803853124,21.9
15945284765,0.004845573606201511,52.5,0.0200591347672057,21.9
15945284802,0.0048607102039201645,52.5,0.020107537236194274,21.9
15945284839,0.004844203387105208,52.5,0.020054751507385688,21.9
15945284876,0.004855202466921356,52.5,0.020089929053712544,21.9
15945284913,0.004849677092524513,52.6,0.020072259922506896,21.9
15945284950,0.004846978918818638,52.8,0.020063629996772667,22.0
15945284987,0.004852475949987029,52.7,0.020081210725439023,21.9
15945285024,0.004831871743775497,52.8,0.02001529052829908,21.9
15945285060,0.004819615259729679,52.8,0.01997604737090473,21.9
15945285097,0.004853848854952292,52.9,0.020085600874401355,22.0
15945285134,0.004830559764309707,52.8,0.02001109087749941,21.9
15945285171,0.004848350038976729,52.8,0.02006801556807659,21.9
15945285208,0.004831871743775497,52.8,0.02001529052829908,21.9
15945285245,0.004833257596748446,52.8,0.020019726366998402,22.0
15945285282,0.00484418369970268,52.8,0.0200546885263529,22.0
15945285318,0.004852456223994553,52.8,0.02008114764542138,22.0
15945285355,0.0048607102039201645,52.8,0.020107537236194274,21.9
15945285392,0.004849677092524513,52.7,0.020072259922506896,21.9
15945285429,0.004846978918818638,52.8,0.020063629996772667,22.0
15945285466,0.0048621403270228975,52.8,0.02011210858432996,22.0
15945285503,0.0048277855420396105,52.8,0.02000220972867772,22.0
15945285540,0.004853848854952292,52.8,0.020085600874401355,22.0
15945285576,0.004852475949987029,52.8,0.020081210725439023,22.0
15945285613,0.0048373491146564895,52.7,0.020032820812921674,22.0
15945285650,0.0048469245699355725,52.7,0.02006345615433765,21.9
15945285687,0.0048346046203651075,52.7,0.020024037643655297,22.0
15945285724,0.004859335071477756,52.7,0.02010314137587005,22.0
15945285761,0.0048469245699355725,52.7,0.02006345615433765,22.0
15945285798,0.004838697447060515,52.7,0.020037135448620128,22.0
15945285834,0.00484555391240784,52.7,0.020059071769776702,22.0
15945285871,0.0048469245699355725,52.6,0.02006345615433765,22.0
15945285908,0.00484555391240784,52.6,0.020059071769776702,22.0
15945285945,0.004818287532169546,52.6,0.019971794854515168,22.0
15945285982,0.00484418369970268,52.6,0.0200546885263529,22.0
15945286019,0.0048539628123976854,52.6,0.020085965264331467,22.0
15945286056,0.004831871743775497,52.6,0.02001529052829908,22.0
15945286095,0.00484418369970267,52.6,0.02005468852635284,22.0
15945286132,0.004840139807987445,52.6,0.02004175067115393,22.0
15945286168,0.004833257596748446,52.6,0.020019726366998402,22.0
15945286205,0.004838697447060515,52.7,0.020037135448620128,22.1
15945286242,0.004859394667370261,52.6,0.020103331890812447,22.0
15945286279,0.004842887564209831,52.6,0.02005054199296001,22.0
15945286318,0.0048552766614039025,52.6,0.020090166282918157,22.0
15945286355,0.004833237960391,52.6,0.020019663516957425,22.0
15945286394,0.004874540855564311,52.6,0.02015173372328591,22.0
15945286431,0.004840085547105209,52.6,0.020041577054495552,22.0
15945286468,0.004833237960391,52.6,0.020019663516957425,22.0
15945286505,0.004826513730493596,52.5,0.019998137876408518,22.0
15945286542,0.004840065878907989,52.5,0.02004151412273946,22.0
15945286579,0.0048346046203651075,52.5,0.020024037643655297,22.0
15945286616,0.004831891373762839,52.6,0.02001535336198839,22.1
15945286653,0.004833237960391,52.5,0.020019663516957425,22.0
15945286690,0.004841434754925555,52.5,0.020045893936615555,22.0
15945286726,0.0048510490887035814,52.5,0.02007664774076937,22.0
15945286763,0.0048209774997533894,52.5,0.019980410148934855,22.0
15945286800,0.004848350038976729,52.5,0.02006801556807659,22.0
15945286837,0.004826421094060703,52.5,0.01999784128059024,22.0
15945286874,0.004823727640461725,52.5,0.019989217033470938,22.0
15945286911,0.0048469245699355725,52.5,0.02006345615433765,22.0
15945286948,0.004838697447060515,52.5,0.020037135448620128,22.1
15945286984,0.004833237960391,52.5,0.020019663516957425,22.0
15945287021,0.004819615259729679,52.5,0.01997604737090473,22.1
15945287058,0.004840085547105209,52.5,0.020041577054495552,22.1
15945287095,0.004823747232481985,52.5,0.01998927976967916,22.1
15945287132,0.0048277855420396105,52.5,0.02000220972867772,22.1
15945287171,0.004848350038976729,52.5,0.02006801556807659,22.1
15945287208,0.004812854463887473,52.4,0.019954390759007817,22.1
15945287245,0.004831891373762839,52.4,0.02001535336198839,22.1
15945287284,0.004867637301327909,52.4,0.020129676663928182,22.1
15945287321,0.00483323796039098,52.4,0.02001966351695736,22.0
15945287358,0.004853829122554538,52.4,0.020085537777957633,22.1
15945287395,0.004838697447060515,52.4,0.020037135448620128,22.1
15945287432,0.004826455231074843,52.4,0.019997950577864246,22.1
15945287469,0.004853848854952292,52.4,0.020085600874401355,22.1
15945287505,0.004830505970356267,52.4,0.020010918677336686,22.1
15945287542,0.004860764730245001,52.4,0.020107711533657344,22.1
15945287579,0.004838717108875968,52.4,0.020037198363999843,22.1
15945287616,0.00484418369970268,52.4,0.0200546885263529,22.1
15945287653,0.004859335071477756,52.4,0.02010314137587005,22.1
15945287690,0.004831871743775497,52.4,0.02001529052829908,22.1
15945287727,0.004838717108875968,52.4,0.020037198363999843,22.1
15945287764,0.004838717108875968,52.4,0.020037198363999843,22.1
15945287800,0.004831891373762839,52.4,0.02001535336198839,22.1
15945287837,0.004838697447060515,52.4,0.020037135448620128,22.1
15945287874,0.004846978918818638,52.3,0.020063629996772667,22.1
15945287911,0.0048277855420396105,52.3,0.02000220972867772,22.1
15945287948,0.00480745266592248,52.3,0.019937082406424743,22.1
15945287985,0.004859335071477756,52.3,0.02010314137587005,22.1
15945288022,0.00484555391240784,52.3,0.020059071769776702,22.1
15945288058,0.004846978918818638,52.3,0.020063629996772667,22.1
15945288095,0.004833345962744644,52.3,0.020020009199106837,22.1
15945288132,0.004853848854952292,52.3,0.020085600874401355,22.1
15945288169,0.0048510490887035814,52.3,0.02007664774076937,22.1
15945288206,0.0048209774997533894,52.3,0.019980410148934855,22.1
15945288243,0.0048401740563844275,52.3,0.020041860254331318,22.1
15945288280,0.004826421094060703,52.3,0.01999784128059024,22.1
15945288316,0.004855202466921356,52.3,0.020089929053712544,22.1
15945288352,0.004852456223994553,52.3,0.02008114764542138,22.2
15945288389,0.004844203387105208,52.3,0.020054751507385688,22.1
15945288426,0.004830505970356267,52.3,0.020010918677336686,22.1
15945288463,0.004837368770184185,52.3,0.020032883712165227,22.1
15945288500,0.004838717108875968,52.3,0.020037198363999843,22.1
15945288537,0.004845608243652571,52.3,0.02005924556696428,22.1
15945288574,0.0048277855420396105,52.3,0.02000220972867772,22.2
15945288610,0.004838697447060515,52.2,0.020037135448620128,22.1
15945288647,0.004849677092524513,52.2,0.020072259922506896,22.1
15945288684,0.004811494857689802,52.2,0.019950034747057845,22.1
15945288721,0.004811533613862212,52.3,0.019950158920966764,22.2
15945288758,0.004818253461446586,52.2,0.01997168572748857,22.1
15945288795,0.004840174056384436,52.2,0.020041860254331363,22.1
15945288832,0.004826421094060703,52.2,0.01999784128059024,22.1
15945288869,0.004807467143917982,52.2,0.019937128802486357,22.1
15945288905,0.004792646726905862,52.2,0.01988961877731237,22.1
15945288942,0.004810135692268944,52.2,0.019945679867680238,22.1
15945288979,0.004819615259729679,52.2,0.01997604737090473,22.1
15945289015,0.004840065878907989,52.2,0.02004151412273946,22.1
15945289052,0.004785856997723711,52.2,0.019867841695362445,22.1
15945289089,0.0047966215742970214,52.2,0.01990236427570824,22.2
15945289126,0.004783189506915376,52.2,0.01985928418058195,22.2
15945289163,0.004800691971411291,52.2,0.019915413670478298,22.2
15945289200,0.004785856997723711,52.2,0.019867841695362445,22.1
15945289237,0.004764430216277667,52.1,0.019799072260497867,22.1
15945289274,0.004773804459308714,52.1,0.01982916760264297,22.1
15945289311,0.004769762219219167,52.2,0.019816191926293303,22.2
15945289347,0.004732599232856547,52.2,0.01969678049776524,22.2
15945289384,0.004757839962987797,52.1,0.019777906663876552,22.1
15945289421,0.004732599232856538,52.1,0.0196967804977652,22.1
15945289458,0.004764430216277667,52.1,0.019799072260497867,22.1
15945289495,0.004760445680974375,52.1,0.01978627611777474,22.1
15945289531,0.004743161851513094,52.1,0.01973074171882209,22.1
15945289568,0.004752439574164008,52.2,0.01976055752982824,22.2
15945289605,0.004749812397046861,52.2,0.019752115916201886,22.2
15945289642,0.004768493877621619,52.2,0.01981212000784156,22.2
15945289679,0.004775101071597243,52.1,0.01983332922653816,22.1
15945289716,0.004741826807948059,52.1,0.01972645019984047,22.2
15945289752,0.0047684672705125926,52.1,0.019812034585017367,22.1
15945289789,0.0047312676006858075,52.1,0.019692497775384142,22.2
15945289826,0.004755152149589408,52.1,0.0197692724314821,22.2
15945289863,0.0047484665446098796,52.1,0.01974779102845424,22.2
15945289900,0.004733931295179703,52.1,0.019701064329580357,22.2
15945289937,0.004768505629188025,52.1,0.0198121577365205,22.2
15945289973,0.004756416419268211,52.1,0.01977333386278289,22.2
15945290010,0.00473257285547729,52.1,0.019696695666943185,22.2
15945290047,0.004737890369641466,52.1,0.019713794856732032,22.2
15945290084,0.00474712978737223,52.1,0.019743495092286945,22.2
15945290121,0.004759105052856386,52.1,0.0197819702080982,22.2
15945290158,0.004741853244529502,52.1,0.01972653518332094,22.2
15945290195,0.004763163501722289,52.1,0.01979500453166195,22.2
15945290231,0.004749812397046861,52.1,0.019752115916201886,22.2
15945290268,0.0047312676006858075,52.1,0.019692497775384142,22.2
15945290305,0.004764430216277667,52.0,0.019799072260497867,22.1
15945290342,0.004741853244529502,52.0,0.01972653518332094,22.2
15945290379,0.004760445680974375,52.0,0.01978627611777474,22.2
15945290416,0.004747129787372211,52.0,0.019743495092286904,22.2
15945290453,0.004741853244529502,52.0,0.01972653518332094,22.2
15945290490,0.004749838884729833,52.0,0.019752201031397968,22.2
15945290526,0.004732599232856538,52.0,0.0196967804977652,22.2
15945290563,0.0047657725661618255,52.0,0.019803382604554637,22.2
15945290600,0.004756416419268211,52.0,0.01977333386278289,22.2
15945290637,0.0047326256104045115,52.0,0.019696865329022376,22.2
15945290674,0.004741901624248143,52.0,0.019726690705301333,22.2
15945290711,0.0047751394915225755,52.0,0.01983345253571898,22.2
15945290748,0.0047738428672614176,52.0,0.01982929088100616,22.2
15945290784,0.004764430216277667,52.0,0.019799072260497867,22.2
15945290821,0.004760483965603259,52.0,0.01978639907859076,22.2
15945290858,0.0047418751873571675,52.0,0.01972660572102293,22.2
15945290895,0.004741826807948059,52.0,0.01972645019984047,22.2
15945290932,0.004756416419268211,52.0,0.01977333386278289,22.2
15945290969,0.004755125627898881,52.0,0.019769187228658426,22.2
15945291006,0.00474712978737223,52.0,0.019743495092286945,22.2
15945291043,0.004755152149589408,52.0,0.0197692724314821,22.2
15945291079,0.004760472236721767,52.0,0.01978636140833073,22.2
15945291116,0.0047365570287399685,52.0,0.019709507727671143,22.2
15945291153,0.004741826807948059,52.0,0.01972645019984047,22.2
15945291192,0.004760445680974375,52.0,0.01978627611777474,22.2
15945291229,0.004763163501722289,52.0,0.01979500453166195,22.2
15945291266,0.004732599232856538,52.0,0.0196967804977652,22.2
15945291303,0.004749812397046861,52.0,0.019752115916201886,22.2
15945291340,0.0047207962810719775,52.0,0.01965881093645729,22.2
15945291377,0.00475775617818792,52.0,0.019777637533425325,22.2
15945291413,0.004745932962930943,52.0,0.019739648624814404,22.2
15945291450,0.004767182299686429,52.0,0.019807909023383228,22.2
15945291487,0.004759105052856386,52.0,0.0197819702080982,22.2
15945291524,0.004736653213017236,52.0,0.019709817000901863,22.2
15945291561,0.004747129787372211,52.0,0.019743495092286904,22.2
15945291598,0.0047457934619985,52.0,0.019739200269192188,22.2
15945291635,0.004736631749624076,52.0,0.01970974798711671,22.2
15945291671,0.004741853244529502,52.0,0.01972653518332094,22.2
15945291708,0.004764430216277667,52.0,0.019799072260497867,22.2
15945291745,0.004755152149589408,52.0,0.0197692724314821,22.2
15945291782,0.004740566987755967,52.0,0.019722400235761238,22.2
15945291821,0.004804751864523138,52.0,0.01992842688554081,22.2
15945291858,0.004735298815209527,52.0,0.019705461906251668,22.2
15945291895,0.0047697622192191475,52.0,0.01981619192629326,22.2
15945291932,0.004753786719054903,52.0,0.01976488574806911,22.2
15945291969,0.004719420792237342,52.0,0.01965438464836381,22.2
15945292005,0.004740566987755947,52.0,0.019722400235761196,22.2
15945292042,0.004741826807948069,52.0,0.019726450199840508,22.2
15945292079,0.004751311242575568,52.0,0.01975693211843315,22.2
15945292116,0.004773804459308714,51.9,0.01982916760264297,22.2
15945292153,0.0047365570287399685,52.0,0.019709507727671143,22.2
15945292190,0.004727314876461183,52.0,0.019679783626540846,22.2
15945292227,0.004726072274961171,51.9,0.01967578623327838,22.2
15945292264,0.004740566987755947,52.0,0.019722400235761196,22.2
15945292300,0.004755125627898881,51.9,0.019769187228658426,22.2
15945292337,0.004743161851513094,51.9,0.01973074171882209,22.2
15945292374,0.004756416419268211,51.9,0.01977333386278289,22.2
15945292411,0.004752439574164008,51.9,0.01976055752982824,22.2
15945292448,0.0047365570287399685,51.9,0.019709507727671143,22.2
15945292484,0.004745868350130174,51.9,0.019739440959818645,22.2
15945292521,0.004737890369641466,51.9,0.019713794856732032,22.2
15945292558,0.0047644685376851325,51.9,0.019799195316036414,22.2
15945292595,0.004728645231902692,51.9,0.019684063055608502,22.2
15945292632,0.0047697622192191475,51.9,0.01981619192629326,22.2
15945292669,0.004756416419268211,51.9,0.01977333386278289,22.2
15945292705,0.00475915363463487,51.9,0.019782126250777285,22.2
15945292742,0.0047365570287399685,51.9,0.019709507727671143,22.2
15945292779,0.004760445680974375,51.9,0.01978627611777474,22.2
15945292816,0.004743161851513094,51.9,0.01973074171882209,22.2
15945292853,0.004732721703064402,51.9,0.019697174365979897,22.2
15945292890,0.004740593416276676,51.9,0.019722485198460288,22.2
15945292927,0.004749812397046861,51.9,0.019752115916201886,22.2
15945292963,0.004769762219219167,51.9,0.019816191926293303,22.2
15945293000,0.004722063600649032,51.9,0.019662888879196882,22.2
15945293037,0.004753786719054903,51.9,0.01976488574806911,22.2
15945293074,0.0047457934619985,51.9,0.019739200269192188,22.2
15945293110,0.004745841887856939,51.9,0.01973935591011057,22.2
15945293147,0.004755125627898881,51.9,0.019769187228658426,22.2
15945293184,0.004735458732368674,51.9,0.01970597613798039,22.2
15945293221,0.004755152149589408,51.9,0.0197692724314821,22.2
15945293258,0.004741826807948069,51.9,0.019726450199840508,22.2
15945293294,0.004756531747495215,51.9,0.019773704339303283,22.2
15945293331,0.0047471562578871775,51.9,0.019743580163237576,22.2
15945293368,0.004772459512803362,51.9,0.019824850573160732,22.2
15945293405,0.004741826807948059,51.9,0.01972645019984047,22.2
15945293442,0.0047872448100479996,51.9,0.01987229347485004,22.2
15945293478,0.004753786719054903,51.9,0.01976488574806911,22.2
15945293515,0.004728645231902692,51.9,0.019684063055608502,22.2
15945293551,0.004739272038260325,51.9,0.01971823708600288,22.2
15945293588,0.0047551903853642824,51.9,0.019769395266447626,22.2
15945293625,0.004740492195622182,51.9,0.01972215979260357,22.2
15945293662,0.004722063600649032,51.9,0.019662888879196882,22.2
15945293699,0.00475110153326035,51.9,0.019756258285600733,22.2
15945293736,0.004722063600649032,51.9,0.019662888879196882,22.2
15945293773,0.004767124049532651,51.9,0.01980772199789694,22.2
15945293809,0.004768493877621619,51.9,0.01981212000784156,22.2
15945293846,0.004728645231902692,51.9,0.019684063055608502,22.2
15945293883,0.004740492195622182,51.9,0.01972215979260357,22.2
15945293920,0.004714227184804604,51.9,0.01963766910720633,22.2
15945293957,0.00475110153326035,51.9,0.019756258285600733,22.2
15945293994,0.004760445680974375,51.9,0.01978627611777474,22.2
15945294031,0.004753786719054903,51.9,0.01976488574806911,22.2
15945294068,0.004759105052856386,51.9,0.0197819702080982,22.2
15945294104,0.004727314876461183,51.9,0.019679783626540846,22.2
15945294141,0.004755152149589408,51.9,0.0197692724314821,22.2
15945294177,0.0047457934619985,51.9,0.019739200269192188,22.2
15945294214,0.004759105052856386,51.9,0.0197819702080982,22.2
15945294251,0.004749812397046861,51.9,0.019752115916201886,22.2
15945294288,0.00475110153326035,52.0,0.019756258285600733,22.3
15945294325,0.004759105052856386,51.9,0.0197819702080982,22.2
15945294362,0.004724742750231306,51.9,0.019671508947361173,22.2
15945294399,0.004726072274961171,52.0,0.01967578623327838,22.3
15945294436,0.004727314876461183,51.9,0.019679783626540846,22.2
15945294473,0.00475110153326035,51.9,0.019756258285600733,22.2
15945294509,0.00474712978737223,51.9,0.019743495092286945,22.2
15945294546,0.004728645231902692,51.9,0.019684063055608502,22.2
15945294583,0.004764430216277667,52.0,0.019799072260497867,22.3
15945294620,0.0047471562578871775,51.9,0.019743580163237576,22.2
15945294657,0.004759105052856386,51.9,0.0197819702080982,22.2
15945294694,0.004715527045676443,51.9,0.01964185308080089,22.2
15945294731,0.004741826807948059,51.9,0.01972645019984047,22.2
15945294767,0.004736631749624076,51.9,0.01970974798711671,22.2
15945294804,0.004736530626042963,51.9,0.01970942283155659,22.3
15945294841,0.004741826807948059,51.9,0.01972645019984047,22.3
15945294878,0.004749838884729833,51.9,0.019752201031397968,22.3
15945294915,0.0047365570287399685,51.9,0.019709507727671143,22.2
15945294952,0.004740492195622182,51.9,0.01972215979260357,22.2
15945294989,0.004723365941678298,51.9,0.01966707925377466,22.2
15945295026,0.0047365570287399685,51.9,0.019709507727671143,22.3
15945295062,0.004714227184804604,51.9,0.01963766910720633,22.2
15945295099,0.0047365570287399685,51.9,0.019709507727671143,22.2
15945295136,0.004709066811280975,51.9,0.01962105638312648,22.2
15945295173,0.004741826807948069,51.9,0.019726450199840508,22.2
15945295210,0.004733979130735846,51.9,0.019701218160737853,22.2
15945295247,0.004718119699494521,51.9,0.01965019749515878,22.2
15945295284,0.004760445680974375,51.9,0.01978627611777474,22.3
15945295320,0.004723365941678298,51.9,0.01966707925377466,22.2
15945295357,0.004737863958414462,51.9,0.01971370993862212,22.2
15945295394,0.00473257285547729,51.9,0.019696695666943185,22.2
15945295431,0.004749838884729833,51.9,0.019752201031397968,22.2
15945295468,0.004737863958414443,51.9,0.019713709938622082,22.3
15945295505,0.004759105052856386,51.9,0.0197819702080982,22.3
15945295542,0.004749812397046861,51.9,0.019752115916201886,22.2
15945295578,0.004755125627898881,51.9,0.019769187228658426,22.2
15945295615,0.00473257285547729,51.9,0.019696695666943185,22.2
15945295652,0.004755125627898881,51.9,0.019769187228658426,22.2
15945295689,0.004741826807948059,51.9,0.01972645019984047,22.2
15945295726,0.004718119699494521,51.9,0.01965019749515878,22.2
15945295763,0.004719468459554528,51.9,0.0196545380454822,22.3
15945295800,0.004733931295179703,51.9,0.019701064329580357,22.3
15945295836,0.004755152149589408,51.9,0.0197692724314821,22.3
15945295873,0.00473257285547729,51.9,0.019696695666943185,22.2
15945295910,0.0047312676006858075,51.9,0.019692497775384142,22.3
15945295947,0.0047618270416348646,52.0,0.019790712566397462,22.3
15945295984,0.0047365570287399685,51.9,0.019709507727671143,22.2
15945296021,0.004755152149589408,51.9,0.0197692724314821,22.2
15945296058,0.0047457934619985,51.9,0.019739200269192188,22.3
15945296094,0.00475110153326035,51.9,0.019756258285600733,22.3
15945296131,0.004699790856276667,51.9,0.0195911840125486,22.2
15945296168,0.004741826807948069,51.9,0.019726450199840508,22.2
15945296205,0.00474712978737223,51.9,0.019743495092286945,22.3
15945296242,0.004731342225813936,51.9,0.01969273778787526,22.3
15945296279,0.004738012997004864,51.9,0.01971418913022417,22.3
15945296316,0.0047273412202101135,51.9,0.019679868370613703,22.3
15945296353,0.00471949475312761,51.9,0.01965462266008608,22.3
15945296389,0.004741826807948059,51.9,0.01972645019984047,22.3
15945296426,0.00475110153326035,51.9,0.019756258285600733,22.3
15945296463,0.004736530626042963,51.9,0.01970942283155659,22.3
15945296500,0.004745841887856939,51.9,0.01973935591011057,22.2
15945296537,0.0047326256104045115,51.9,0.019696865329022376,22.3
15945296574,0.004718119699494521,51.9,0.01965019749515878,22.2
15945296611,0.004743161851513094,51.9,0.01973074171882209,22.3
15945296647,0.004723392260173251,51.9,0.019667163932690676,22.3
15945296684,0.0047365570287399685,51.9,0.019709507727671143,22.3
15945296721,0.004749812397046861,51.9,0.019752115916201886,22.2
15945296758,0.004740593416276676,51.9,0.019722485198460288,22.2
15945296795,0.004747129787372211,51.9,0.019743495092286904,22.2
15945296832,0.004741826807948059,51.9,0.01972645019984047,22.3
15945296869,0.004749812397046861,52.0,0.019752115916201886,22.3
15945296905,0.0047312676006858075,51.9,0.019692497775384142,22.2
15945296942,0.004732599232856538,51.9,0.0196967804977652,22.3
15945296979,0.004727437189740797,51.9,0.019680177089961514,22.3
15945297018,0.004749812397046861,51.9,0.019752115916201886,22.3
15945297055,0.004727437189740797,51.9,0.019680177089961514,22.3
15945297092,0.0047457934619985,51.9,0.019739200269192188,22.3
15945297129,0.004753861751962277,51.9,0.01976512681178773,22.3
15945297166,0.004753786719054892,51.9,0.019764885748069068,22.3
15945297203,0.004745868350130174,51.9,0.019739440959818645,22.3
15945297240,0.00475110153326035,51.9,0.019756258285600733,22.3
15945297276,0.00471949475312761,51.9,0.01965462266008608,22.2
15945297313,0.004755287004024071,51.9,0.019769705659307163,22.2
15945297350,0.004737890369641466,51.9,0.019713794856732032,22.3
15945297387,0.00475915363463487,51.9,0.019782126250777285,22.2
15945297424,0.004741875187357157,51.9,0.01972660572102289,22.2
15945297461,0.004732599232856538,51.9,0.0196967804977652,22.3
15945297497,0.004753786719054903,51.9,0.01976488574806911,22.3
15945297534,0.004777801830528326,51.9,0.0198419967935251,22.2
15945297571,0.004732599232856538,51.9,0.0196967804977652,22.3
15945297608,0.004737863958414443,51.9,0.019713709938622082,22.2
15945297645,0.004719447085505661,51.9,0.019654469262181132,22.3
15945297682,0.004737890369641466,51.9,0.019713794856732032,22.2
15945297719,0.004759105052856386,51.9,0.0197819702080982,22.2
15945297755,0.0047551903853642824,51.9,0.019769395266447626,22.2
15945297792,0.0047273412202101135,51.9,0.019679868370613703,22.3
15945297829,0.004740566987755967,51.9,0.019722400235761238,22.3
15945297866,0.004714205837995797,51.9,0.019637600394215155,22.3
